,TEI,TEO,TCI,TCO,Heat,FWC,FWE
5886,45.74,41.87,61.54,67.15,36.652,269.1,214.5
5887,53.27,51.82,62.44,65.75,22.47,270.0,214.7
5888,59.94,52.47,85.33,94.29,49.55,267.9,217.9
5889,63.46,55.62,85.04,93.39,15.54,266.1,215.0
5890,53.15,52.1,76.24,79.31,23.177,266.3,216.4
5891,53.02,52.1,76.12,79.02,20.89,267.3,217.0
5892,53.92,52.63,63.46,66.82,28.142,269.5,216.5
5893,56.26,48.87,85.33,94.25,54.21,267.5,214.8
5894,43.61,41.95,66.08,69.81,32.561,269.8,213.9
5895,54.37,47.6,83.45,91.63,44.59,267.8,215.1
5896,48.97,47.68,65.8,68.99,22.11,269.3,215.4
5897,56.87,52.14,66.62,73.17,44.8881,268.4,215.7
5898,46.43,42.23,80.13,86.23,45.82,269.3,214.5
5899,56.26,51.9,75.46,81.48,33.03,265.7,215.9
5900,51.47,42.07,69.97,80.78,62.71,266.5,215.2
5901,48.48,43.38,61.95,68.38,27.91,267.4,215.3
5902,50.03,42.44,80.09,89.13,52.77,268.1,215.2
5903,54.05,52.92,73.78,77.26,37.715,269.1,217.1
5904,59.17,52.27,86.02,94.29,41.82,267.6,216.5
5905,56.26,51.9,66.25,72.06,30.69,270.1,213.8
5906,43.65,42.11,80.82,84.59,38.344,271.8,215.4
5907,60.6,52.35,75.87,85.57,56.06,267.9,216.3
5908,55.85,46.98,75.13,85.45,55.97,265.9,217.3
5909,51.84,47.72,85.41,91.43,43.94,268.9,215.5
5910,51.3,42.6,69.52,79.59,57.66,266.8,214.3
5911,57.04,52.8,85.53,91.47,37.15,268.8,215.1
5912,49.99,42.73,80.66,89.58,56.34,266.7,215.3
5913,53.06,48.05,72.8,79.43,41.89,270.5,214.9
5914,49.01,47.39,85.7,89.38,32.09,271.3,215.6
5915,57.04,52.76,85.37,91.39,37.02,269.0,217.5
5916,55.11,47.84,85.08,93.93,55.0,268.7,215.9
5917,59.17,52.06,70.75,79.27,44.13,266.3,216.0
5918,46.14,41.74,69.36,75.7,48.316,269.6,215.6
5919,48.6,48.17,76.61,79.47,37.4921,271.8,214.9
5920,46.47,42.19,80.25,86.43,44.11,267.7,215.5
5921,48.11,46.86,64.69,67.92,25.935,269.1,213.3
5922,46.19,41.87,80.17,86.35,44.81,268.7,214.4
5923,58.51,59.72,58.8,59.82,15.54,271.0,215.4
5924,51.88,47.72,85.45,91.47,42.07,268.2,215.5
5925,59.25,52.1,70.79,79.35,44.3,265.7,215.5
5926,56.5,51.73,67.07,73.62,42.762,267.1,215.2
5927,52.16,47.43,77.18,83.85,50.095,268.8,215.7
5928,53.11,52.39,75.3,78.08,22.86,266.4,215.4
5929,57.0,52.31,67.19,72.59,5.69,273.8,215.4
5930,43.57,41.91,80.78,84.59,35.994,271.3,215.0
5931,55.81,48.66,85.49,94.13,51.38,268.0,214.7
5932,51.55,42.44,69.97,80.37,57.9,267.0,214.3
5933,46.96,43.09,79.76,85.7,48.255,267.6,214.5
5934,54.95,47.64,84.88,93.8,55.44,267.0,215.3
5935,47.0,42.03,65.96,72.63,41.621,267.4,215.0
5936,48.48,47.52,75.54,78.61,27.166,270.6,217.7
5937,56.71,52.27,76.16,82.21,34.58,268.2,215.5
5938,45.86,41.05,71.57,78.32,50.339,268.1,215.4
5939,45.65,41.13,69.65,75.95,43.487,270.5,215.9
5940,55.93,51.9,65.35,70.91,29.3,269.0,215.0
5941,43.89,42.44,70.59,74.11,29.902,268.2,214.2
5942,43.97,42.4,80.09,83.85,37.694,271.8,214.2
5943,48.15,47.15,75.62,78.69,25.61,267.9,215.6
5944,53.11,45.35,70.67,79.68,52.9,273.9,215.8
5945,48.36,47.39,75.09,78.12,25.37,269.0,216.5
5946,55.97,51.9,65.35,70.91,25.6,267.3,216.2
5947,51.92,47.72,86.15,92.21,44.39,270.7,215.7
5948,55.81,48.7,85.49,94.21,53.67,267.1,215.5
5949,45.9,41.21,71.2,77.63,42.384,268.6,214.8
5950,51.43,46.66,66.21,72.31,31.32,275.4,216.5
5951,51.14,47.56,73.78,79.06,30.01,268.0,216.8
5952,48.32,47.48,75.09,78.04,27.685,270.5,214.1
5953,54.29,47.31,82.71,90.57,25.33,268.2,215.4
5954,50.16,46.08,75.17,81.07,39.22,267.1,215.1
5955,48.68,47.43,64.41,67.56,23.43,271.4,213.9
5956,44.26,42.81,80.09,83.77,37.534,271.2,215.0
5957,55.97,47.15,75.22,85.49,57.53,265.9,216.2
5958,51.22,42.36,69.61,79.8,52.28,266.1,216.8
5959,49.38,47.68,73.5,77.22,30.63,269.7,215.0
5960,43.65,42.11,80.82,84.59,37.651,269.9,214.7
5961,56.26,51.86,66.21,72.06,28.83,269.6,215.7
5962,56.91,52.55,75.75,81.81,33.46,265.6,217.0
5963,60.56,52.31,75.87,85.53,54.98,267.1,215.1
5964,56.95,51.65,72.72,79.55,39.53,270.8,216.5
5965,56.14,51.94,65.84,71.61,31.74,268.9,215.4
5966,60.6,52.43,85.62,95.36,61.72,266.5,213.9
5967,54.09,51.57,62.28,66.33,17.54,268.7,214.5
5968,48.15,41.09,62.97,71.36,38.38,263.1,214.7
5969,53.47,47.8,73.13,80.54,47.83,267.6,215.9
5970,51.63,47.43,85.78,91.84,42.31,267.9,215.3
5971,51.51,42.4,70.67,81.27,62.87,265.5,214.8
5972,56.75,52.59,85.12,90.94,31.92,265.4,215.2
5973,56.26,51.77,85.9,92.37,48.524,268.2,216.4
5974,56.14,47.56,74.93,84.96,55.47,265.9,216.3
5975,53.31,52.51,75.38,78.2,21.61,266.2,215.9
5976,48.85,47.6,65.8,69.07,27.549,270.4,214.5
5977,43.93,42.4,80.09,83.89,39.053,270.2,215.4
5978,51.88,42.44,70.18,81.07,64.53,266.1,214.8
5979,46.88,42.68,80.21,86.27,43.56,268.5,214.4
5980,48.6,42.89,74.64,82.05,46.66,267.3,215.5
5981,54.17,53.25,76.16,79.47,37.478,266.7,215.0
5982,50.08,42.52,79.96,89.05,54.76,267.4,215.2
5983,55.77,47.19,71.12,81.11,55.81,266.9,216.0
5985,48.11,47.15,75.62,78.69,27.302,270.5,217.3
5986,57.49,49.28,75.67,85.41,59.71,266.0,213.9
5987,45.61,41.21,69.32,75.5,42.964,270.9,215.7
5988,55.4,47.88,70.22,79.23,53.17,269.0,216.5
5989,43.32,42.11,69.36,72.8,36.3376,271.5,213.5
5990,53.43,52.22,85.12,88.48,31.267,270.2,216.1
5991,45.86,41.17,71.2,77.63,41.56,268.8,215.9
5992,50.98,46.74,76.32,82.05,30.14,269.4,214.5
5993,43.61,41.95,66.13,69.85,30.934,268.9,216.0
5994,44.26,42.89,79.6,83.2,35.232,267.1,214.0
5995,45.78,41.09,71.12,77.63,44.533,268.5,215.8
5997,57.12,53.21,65.27,70.1,6.62,273.5,215.8
5998,45.86,41.33,69.56,75.91,44.755,269.1,214.8
5999,51.84,43.83,69.77,79.31,55.32,265.8,215.6
6000,60.56,52.27,75.83,85.53,54.76,266.8,215.2
6001,51.88,42.85,69.97,80.33,58.02,267.5,215.3
6002,53.47,52.1,62.52,65.71,20.56,271.1,214.9
6003,52.78,52.39,75.46,78.12,28.22,265.8,215.3
6004,49.71,46.57,63.79,68.83,34.81,267.6,216.2
6005,50.73,46.7,75.01,80.78,39.84,270.2,213.4
6006,57.49,51.0,77.51,85.86,54.207,264.4,216.5
6007,48.81,43.67,62.97,69.56,29.5,266.4,217.7
6008,56.01,51.73,76.03,82.01,35.07,267.3,216.3
6009,48.4,47.52,74.93,77.92,26.3,268.7,216.3
6010,51.47,47.23,85.78,91.84,41.01,268.5,215.9
6011,59.0,51.86,70.55,79.1,43.59,265.7,216.1
6012,51.34,47.15,85.7,91.75,40.28,267.1,216.8
6013,42.99,41.91,61.17,64.28,25.947,270.0,214.7
6014,56.38,52.39,74.85,80.62,35.15,266.3,216.4
6015,55.11,47.93,85.21,94.01,57.51,269.3,215.3
6016,51.3,47.23,85.29,91.14,39.33,269.3,215.3
6017,53.8,51.94,64.53,68.25,23.72,266.5,215.0
6018,48.36,46.9,65.96,69.32,23.23,268.6,215.1
6019,50.73,46.53,76.07,82.05,40.5,270.1,215.9
6020,47.29,42.4,65.1,71.65,41.389,268.2,213.9
6021,50.73,46.53,76.03,82.05,40.26,268.4,216.3
6022,45.82,41.91,61.58,67.23,36.707,268.9,214.6
6023,56.91,48.05,76.12,86.39,58.53,266.9,215.7
6024,50.89,46.0,65.06,71.77,47.789,270.0,215.6
6025,65.06,60.95,71.94,77.01,7.81,270.4,215.7
6026,49.01,47.43,85.16,88.89,33.43,269.7,217.0
6027,53.19,52.47,75.13,77.92,22.95,266.5,215.3
6028,53.92,52.1,64.45,68.09,22.77,270.5,217.1
6029,47.25,41.87,66.78,73.94,49.7158,268.7,214.7
6030,56.71,52.35,75.71,81.72,33.39,266.3,216.0
6031,50.77,46.62,76.16,82.05,39.62,270.2,214.8
6032,54.5,52.06,66.37,70.67,29.279,270.2,216.7
6033,56.01,51.9,65.35,70.95,28.07,267.6,214.0
6034,49.99,42.36,80.13,89.3,58.6,268.7,214.2
6035,46.35,42.52,61.29,66.74,31.09,269.8,215.6
6036,46.51,42.23,80.25,86.35,40.89,268.1,215.9
6037,46.84,41.99,64.94,71.49,41.136,267.9,215.1
6038,56.71,52.59,85.0,90.9,38.04,267.2,215.1
6039,43.16,41.82,71.16,74.64,33.415,271.6,215.1
6040,46.6,42.64,79.84,85.74,44.54,269.9,216.2
6041,56.26,52.1,85.41,91.39,38.82,269.3,218.4
6042,48.89,41.7,63.87,72.51,49.986,267.1,214.0
6043,52.29,43.42,70.96,81.07,57.54,270.0,215.1
6044,55.4,46.9,70.83,80.78,56.26,266.7,216.2
6045,53.11,52.68,74.52,77.22,28.604,266.2,215.4
6046,46.1,42.15,80.09,85.98,44.53,268.5,214.8
6047,56.71,52.55,85.04,90.9,36.14,267.1,213.9
6048,52.0,47.84,85.41,91.47,44.12,268.6,215.4
6049,46.35,41.7,71.0,77.26,38.47,271.6,216.3
6050,43.07,41.99,61.17,64.28,26.001,271.4,216.0
6051,51.75,44.9,80.46,88.64,41.82,268.7,216.1
6052,48.44,46.78,85.41,89.09,29.49,269.2,216.0
6053,56.63,52.31,75.62,81.68,35.08,264.5,215.6
6054,50.61,46.74,75.46,80.86,27.07,267.8,215.0
6055,43.57,41.91,66.08,69.85,33.523,269.2,214.5
6056,48.77,42.32,81.93,89.95,49.03,267.6,214.5
6057,49.05,47.48,85.33,89.01,31.87,268.9,216.1
6058,56.42,52.35,74.85,80.62,34.62,267.0,214.8
6059,49.67,42.48,78.57,87.17,48.94,268.2,214.6
6060,56.34,47.88,75.79,85.7,55.36,267.0,216.9
6061,60.31,52.39,85.37,94.83,53.84,265.9,216.4
6062,51.3,46.12,65.76,72.43,36.3,269.1,215.6
6063,59.41,51.9,71.57,80.41,43.19,265.9,216.1
6064,48.4,47.52,75.05,78.04,26.44,267.9,215.1
6065,53.64,52.31,85.21,88.52,25.5,268.9,215.3
6066,47.74,42.68,66.0,72.63,36.99,268.1,216.1
6067,43.65,41.95,66.08,69.85,31.757,269.6,215.8
6068,51.26,46.04,65.72,72.39,35.19,268.9,215.2
6069,56.55,49.28,70.55,79.23,45.17,266.3,216.1
6070,52.0,42.77,71.16,81.76,62.89,268.9,215.6
6071,56.59,49.36,85.33,94.05,51.63,268.1,215.2
6072,56.75,52.59,85.04,90.94,36.81,266.7,214.5
6073,50.89,46.94,66.21,71.77,31.63,269.1,215.4
6074,60.6,52.35,75.91,85.57,55.63,267.6,215.2
6075,47.09,41.7,64.08,71.12,44.561,267.9,214.2
6076,58.92,52.02,70.3,78.69,46.41,265.5,214.7
6077,46.72,42.68,80.29,86.23,41.52,267.9,216.5
6078,50.85,44.2,72.43,79.92,20.4,267.3,215.3
6079,56.18,48.83,85.33,94.21,51.1,267.0,216.4
6080,48.48,47.52,75.75,78.78,26.02,270.3,216.3
6081,48.19,46.86,77.55,81.07,32.95,269.0,216.7
6082,47.91,43.42,60.39,66.29,28.61,269.1,214.5
6083,43.52,42.52,68.17,71.32,31.024,271.4,214.2
6084,61.95,54.07,85.74,95.07,55.03,267.3,214.4
6085,45.82,41.01,71.2,77.87,45.88,267.1,215.7
6086,57.08,52.8,85.57,91.51,36.05,270.2,216.2
6087,48.6,46.98,66.33,69.85,26.777,274.0,216.0
6088,52.0,42.85,70.06,80.54,55.91,265.8,215.6
6089,56.01,51.98,65.35,70.87,25.78,267.5,215.8
6090,43.61,42.07,80.78,84.59,39.428,270.1,214.6
6091,43.69,42.15,80.82,84.63,39.262,270.8,215.7
6092,55.32,46.82,70.75,80.7,54.91,266.2,216.5
6093,47.95,42.44,83.16,90.49,50.4,268.4,216.2
6094,43.65,42.11,80.82,84.59,37.735,271.1,215.8
6095,56.01,47.64,75.67,85.53,59.94,268.5,215.9
6096,45.24,42.36,82.38,87.33,40.33,269.1,216.4
6097,61.7,53.78,85.7,95.15,53.76,265.7,216.2
6098,54.95,47.15,69.89,79.06,53.68,270.5,215.7
6099,48.03,47.11,75.05,78.08,27.756,269.1,214.1
6100,44.38,42.44,66.7,70.91,42.135,268.1,213.5
6101,50.08,42.19,66.45,75.75,53.65,268.5,215.4
6102,53.92,52.1,64.28,67.84,20.3,271.0,216.2
6103,47.41,42.44,67.07,73.94,48.604,267.7,216.4
6104,46.72,42.68,80.25,86.23,45.09,269.0,215.4
6105,47.05,43.22,80.25,85.98,43.08,271.2,216.2
6106,59.29,52.31,70.38,78.73,42.24,266.7,215.9
6107,50.4,43.3,73.5,81.48,28.24,269.1,214.8
6108,52.04,42.89,70.1,80.62,53.63,265.3,217.5
6109,61.05,51.82,75.71,86.43,47.34,256.2,215.8
6110,55.93,51.86,65.39,70.91,25.91,269.1,215.7
6111,47.82,43.13,82.38,89.09,55.098,271.1,215.8
6112,56.79,52.63,85.08,90.98,38.05,268.7,215.1
6113,43.28,41.91,71.2,74.72,34.596,272.3,214.2
6114,49.05,47.68,84.55,88.03,31.29,269.5,214.7
6115,50.77,47.23,64.49,69.6,23.78,266.0,216.3
6116,61.62,54.35,84.55,92.78,28.24,267.8,217.0
6117,59.78,53.53,88.15,96.01,47.77,268.3,216.2
6118,48.15,46.86,64.98,68.25,25.358,268.8,214.9
6119,47.66,42.64,66.0,72.67,41.809,268.7,214.8
6120,48.89,47.48,85.16,88.64,29.67,268.9,214.7
6121,59.66,51.2,75.79,85.82,60.89,267.6,216.9
6122,44.14,42.19,65.8,69.85,36.03,269.2,214.1
6123,52.0,47.8,85.37,91.39,40.7,268.3,215.6
6124,58.39,51.41,85.9,94.25,45.42,268.7,215.3
6125,56.26,51.94,66.29,72.06,27.03,268.9,216.4
6126,50.36,46.29,75.26,81.15,41.386,269.6,215.1
6127,61.75,52.47,75.99,86.76,59.42,264.8,216.9
6128,46.51,43.54,58.18,62.89,29.02,269.7,215.6
6129,56.75,52.68,75.71,81.68,40.76,266.2,216.1
6130,50.89,44.69,69.81,77.01,23.54,268.1,215.9
6131,61.54,52.59,75.83,86.23,57.77,265.0,215.7
6132,62.2,54.64,85.33,93.97,30.27,264.4,217.3
6133,57.65,52.96,72.35,78.65,30.44,262.3,216.1
6134,48.89,41.66,63.83,72.51,49.287,267.1,214.7
6135,51.3,47.23,85.25,91.1,39.37,268.8,214.7
6136,55.85,51.82,65.35,70.87,25.71,267.5,215.9
6137,52.9,52.14,74.64,77.83,37.198,266.2,216.0
6138,56.38,47.72,71.24,81.31,61.47,269.2,214.9
6139,48.4,47.43,75.79,78.82,25.86,269.6,216.0
6140,43.44,41.87,80.42,84.3,40.886,269.6,215.1
6141,51.88,47.72,85.45,91.47,41.37,268.4,216.4
6142,43.73,42.07,65.06,68.78,31.078,269.4,216.2
6143,43.65,42.11,80.78,84.63,43.1062,272.6,213.4
6144,47.33,42.03,82.71,89.99,53.72,267.0,216.1
6145,55.64,47.76,70.14,79.35,50.12,270.1,217.2
6146,46.39,41.78,71.12,77.34,37.42,270.5,216.1
6147,51.3,46.37,64.98,71.28,27.98,267.8,215.9
6148,48.23,46.94,64.73,67.92,22.46,270.0,215.3
6149,50.73,46.53,76.07,82.05,39.32,269.4,216.5
6150,56.91,47.97,76.2,86.51,53.78,266.3,217.5
6151,51.26,46.04,65.72,72.43,35.69,268.9,216.2
6152,60.6,52.39,85.66,95.32,53.36,265.7,215.8
6153,47.46,42.44,65.1,71.69,37.52,268.7,215.9
6154,51.71,44.81,80.54,88.81,45.99,270.1,215.7
6155,48.64,47.11,77.02,80.66,32.603,269.3,214.5
6156,51.22,46.33,64.94,71.28,33.96,270.9,215.7
6157,51.47,43.01,69.48,79.39,54.95,266.1,216.3
6158,53.64,52.31,85.21,88.52,24.84,267.7,215.5
6159,43.85,42.23,65.63,69.36,31.769,268.1,216.0
6160,53.88,48.62,79.15,86.35,54.697,269.3,215.8
6161,48.6,43.54,62.77,69.28,28.17,263.7,215.9
6162,46.55,42.07,81.19,87.41,41.41,271.2,216.6
6163,47.0,42.19,64.9,71.41,39.656,267.9,216.3
6164,57.81,51.28,70.71,77.71,9.67,272.8,216.1
6165,57.04,52.96,73.7,79.68,42.839,268.9,216.4
6166,45.57,41.21,69.28,75.46,43.735,268.7,214.1
6167,55.64,48.58,85.49,94.17,52.5,267.8,216.9
6168,66.13,59.06,85.53,93.15,11.93,268.3,216.4
6169,56.3,52.39,72.72,78.32,30.41,265.3,216.5
6170,45.74,41.42,69.07,75.21,41.475,267.7,215.2
6171,48.23,47.23,75.54,78.61,26.95,270.3,214.9
6172,43.93,42.11,67.27,71.32,40.51,270.5,214.4
6173,63.34,55.01,86.23,95.77,47.4,267.0,215.2
6174,43.03,42.11,60.76,63.79,27.986,271.0,215.4
6175,52.78,51.9,76.03,78.98,25.65,268.8,214.1
6176,51.92,47.72,85.41,91.51,46.6,269.3,213.7
6177,48.97,46.7,66.62,70.75,29.532,270.4,214.4
6178,56.26,47.6,75.13,85.2,56.47,267.1,216.1
6179,53.31,51.94,85.21,88.52,24.65,269.7,215.2
6180,56.42,50.3,79.02,87.25,65.2985,267.0,215.6
6181,48.36,47.52,75.05,78.04,29.06,270.7,214.8
6182,48.48,46.78,65.8,69.32,23.487,272.0,215.4
6183,60.48,52.43,85.49,95.07,55.37,264.6,214.7
6184,47.82,47.02,74.93,77.92,29.039,268.3,215.5
6185,47.46,42.48,65.88,72.47,38.14,266.9,214.8
6186,51.3,47.23,85.25,91.1,38.16,267.9,215.3
6187,43.48,42.52,68.34,71.45,29.879,270.1,214.6
6188,50.98,47.31,74.19,79.47,28.91,268.7,215.6
6189,53.97,52.06,64.24,67.8,19.17,271.8,214.3
6190,56.46,52.35,75.67,81.6,38.476,268.0,217.2
6191,50.69,46.66,74.97,80.7,37.62,270.6,214.5
6192,44.26,42.93,79.76,83.44,41.008,270.6,215.2
6193,57.53,52.47,72.39,78.9,34.15,269.1,215.1
6194,59.37,52.1,70.63,79.23,44.05,265.7,214.0
6195,60.31,52.14,85.62,95.32,56.55,266.1,215.9
6196,44.92,42.81,72.72,76.85,35.4,271.7,214.5
6197,43.24,42.32,61.21,64.32,31.132,270.5,215.2
6198,46.31,42.23,79.96,85.94,42.73,267.9,215.5
6199,48.89,46.74,86.64,90.98,40.9208,269.3,214.2
6200,49.13,47.6,85.78,89.38,30.39,269.5,215.8
6201,56.87,49.97,85.41,93.84,48.99,267.9,216.3
6202,47.54,43.34,59.7,65.35,27.74,269.8,215.3
6203,46.84,41.91,65.1,71.73,43.536,268.3,213.7
6204,56.75,52.63,75.26,81.03,31.37,266.1,216.1
6205,53.47,52.1,62.52,65.71,19.54,269.7,215.7
6206,59.94,52.51,85.33,94.29,55.03,269.3,216.1
6207,57.53,50.26,75.5,84.34,56.3,269.4,215.5
6208,48.97,47.64,84.1,87.58,33.02,271.1,215.4
6209,51.43,46.53,65.1,71.41,29.53,268.0,215.8
6210,53.6,52.31,62.44,65.59,21.03,270.3,215.2
6211,47.99,42.28,74.56,82.13,54.298,268.0,215.1
6212,50.61,46.62,77.75,83.89,55.288,270.7,214.3
6213,51.3,47.11,85.74,91.75,39.68,267.2,215.7
6214,47.66,41.54,67.23,75.01,47.908,267.4,215.8
6215,59.25,52.1,70.79,79.39,44.53,266.2,217.0
6216,51.26,46.04,65.76,72.43,33.1,267.4,215.8
6217,58.06,52.51,76.98,84.14,40.17,266.1,216.2
6218,46.47,40.88,73.9,81.31,49.81,266.7,215.6
6219,48.19,43.26,61.25,67.39,22.41,269.2,216.3
6220,46.68,42.44,80.29,86.51,49.1,269.1,214.6
6221,50.61,46.66,74.89,80.62,39.57,270.1,214.7
6222,56.42,52.39,74.56,80.29,34.45,267.9,215.5
6223,48.81,47.23,85.21,88.85,30.61,268.3,214.8
6224,51.59,46.78,66.21,72.43,35.54,273.4,214.1
6225,48.48,42.85,74.76,82.05,48.59,268.9,213.3
6226,60.11,52.63,85.41,94.46,52.05,266.0,216.6
6227,45.9,41.21,71.2,77.63,43.002,268.6,214.2
6228,51.1,45.51,78.7,86.15,52.984,267.1,214.6
6229,44.67,41.95,68.58,73.33,38.319,270.0,216.1
6230,55.56,46.9,70.26,80.25,50.97,265.5,216.1
6231,43.57,42.03,71.69,75.42,35.046,269.3,215.9
6232,52.0,47.88,85.37,91.35,41.77,267.7,215.0
6233,56.59,48.58,75.5,85.16,62.41,268.5,216.7
6234,49.99,42.4,80.17,89.3,57.35,267.9,214.1
6235,48.93,41.7,63.71,72.31,46.9,267.4,214.4
6236,49.91,42.03,66.37,75.7,50.49,266.0,216.3
6237,43.28,42.07,69.36,72.76,33.539,270.1,214.6
6238,51.51,46.74,66.21,72.35,33.08,275.0,216.1
6239,43.73,42.11,65.14,68.87,33.105,268.8,214.2
6240,51.1,46.33,64.49,70.75,33.2,268.9,215.3
6241,45.65,41.25,69.4,75.54,42.172,269.9,213.9
6242,51.3,46.41,64.98,71.32,32.99,269.7,215.6
6243,49.54,46.78,86.97,91.96,46.192,266.5,213.2
6244,46.14,41.54,70.92,77.18,39.56,269.4,214.5
6245,60.56,52.51,85.45,94.95,51.81,265.6,215.9
6246,49.22,44.53,75.46,81.97,47.998,271.4,215.1
6247,51.22,42.36,69.61,79.8,56.87,267.4,215.1
6248,55.23,52.8,66.17,70.5,31.173,270.0,216.1
6249,51.92,47.76,85.41,91.47,44.11,268.3,215.1
6250,47.09,42.89,81.03,87.01,39.71,269.4,216.0
6251,48.32,47.43,75.05,78.04,26.633,268.5,215.3
6252,55.52,46.82,70.3,80.33,57.84,268.1,214.4
6253,47.54,42.85,76.2,82.71,43.83,268.2,216.3
6254,47.29,42.4,65.76,72.35,38.42,265.4,215.7
6255,49.01,47.39,85.74,89.38,30.17,270.9,215.8
6256,47.95,47.15,75.38,78.37,28.959,268.8,216.2
6257,65.76,58.94,83.4,90.65,4.61,267.6,216.3
6258,53.68,52.51,62.19,65.26,21.33,269.4,215.1
6259,55.93,51.82,65.35,70.87,24.22,269.2,216.2
6260,46.02,41.82,62.4,68.42,41.69,268.6,214.9
6261,55.11,47.84,85.04,93.97,58.33,268.2,215.3
6262,49.42,47.72,66.17,69.81,27.579,270.8,215.7
6263,60.07,55.21,69.97,76.44,37.475,268.8,216.4
6264,50.16,42.32,65.84,74.93,49.41,269.4,214.5
6265,57.24,48.87,75.75,85.61,55.96,266.2,216.4
6266,51.47,47.23,85.74,91.8,42.17,268.3,214.4
6267,55.4,48.42,77.96,85.53,23.77,275.4,214.1
6268,49.99,46.04,75.79,81.68,43.189,267.4,215.3
6269,53.39,52.39,62.24,65.18,22.229,270.1,214.4
6270,50.08,43.99,65.47,72.72,34.27,272.1,215.0
6271,60.64,52.35,85.78,95.48,50.36,265.4,216.7
6272,55.11,47.97,85.21,93.97,58.39,270.4,215.5
6273,45.78,41.46,69.2,75.34,43.067,269.8,215.6
6274,55.23,51.86,86.64,92.0,41.479,268.2,214.8
6275,50.89,42.6,67.68,77.26,52.22,268.9,215.6
6276,51.96,47.76,85.45,91.51,42.77,268.2,215.1
6277,54.13,52.8,85.25,88.56,25.75,269.9,215.8
6278,46.06,41.91,80.09,86.02,39.67,270.1,216.4
6279,55.48,53.25,85.74,90.04,34.87,267.7,215.6
6280,48.77,47.6,64.28,67.39,23.639,270.7,214.8
6281,53.6,52.1,62.56,65.88,20.88,268.9,214.3
6282,46.31,42.07,80.13,86.27,46.28,268.8,213.9
6283,56.14,51.73,66.33,72.27,32.24,269.7,215.7
6284,56.67,52.55,75.22,80.99,31.63,266.1,215.8
6285,47.13,42.03,66.21,72.92,40.984,270.0,215.9
6286,53.06,52.31,75.05,77.83,22.15,266.6,214.2
6287,51.43,47.19,81.4,87.54,47.28,270.5,214.5
6288,48.44,47.43,75.83,78.78,22.46,271.0,214.7
6289,58.51,53.62,68.38,74.8,33.22,268.8,217.7
6290,55.6,47.23,70.02,79.72,52.54,266.7,214.8
6291,46.6,42.56,80.25,86.27,45.51,268.4,216.2
6292,48.23,47.27,75.58,78.65,26.6,267.3,215.6
6293,51.3,42.36,69.65,79.84,54.56,267.1,214.7
6294,49.17,47.72,85.0,88.52,29.12,268.1,215.6
6295,61.7,52.84,75.79,86.06,55.76,264.8,215.4
6296,55.69,51.73,65.67,71.16,28.02,268.5,215.3
6297,49.58,47.27,66.13,70.22,25.3,270.0,216.1
6298,50.73,42.64,67.23,76.56,47.04,267.7,215.8
6299,50.08,41.91,72.23,81.81,56.394,268.8,215.4
6300,48.44,47.6,74.64,77.55,25.27,268.8,214.3
6301,48.85,47.27,85.25,88.89,32.66,270.4,213.0
6302,51.55,47.31,85.78,91.8,38.93,268.5,216.4
6303,43.03,42.07,60.8,63.83,27.336,270.8,213.8
6304,54.13,47.23,83.28,91.47,38.6,266.9,215.9
6305,51.92,47.72,86.19,92.25,42.16,269.5,217.0
6306,52.0,47.84,85.41,91.43,44.36,269.6,214.4
6307,50.94,42.6,67.68,77.3,52.4,269.0,215.8
6308,48.36,47.35,75.83,78.82,23.71,270.9,215.5
6309,55.93,47.07,75.26,85.57,60.6,267.7,216.1
6310,58.67,51.73,70.1,78.45,43.62,266.3,215.4
6311,50.2,42.19,66.53,75.91,51.08,267.0,215.4
6312,53.64,52.27,62.44,65.63,19.94,269.9,215.1
6313,52.7,51.9,75.91,78.78,23.38,268.1,217.4
6314,58.76,60.62,59.66,60.15,15.1,271.5,216.7
6315,50.4,46.33,75.3,81.15,38.5,268.6,215.5
6316,51.63,48.05,81.81,87.33,40.85,269.1,216.4
6317,51.1,46.33,64.53,70.79,34.51,269.8,214.8
6318,51.47,47.27,85.74,91.8,41.51,267.9,216.2
6319,50.81,47.15,66.04,71.32,29.22,269.3,215.8
6320,56.63,52.1,76.77,83.2,45.884,268.1,216.0
6321,56.34,47.8,71.08,80.95,55.62,269.0,215.9
6322,56.01,51.9,65.31,70.91,28.68,269.2,214.8
6323,48.81,47.23,85.25,88.89,30.98,268.9,214.7
6324,53.19,52.43,75.3,78.08,21.47,266.7,216.0
6325,61.01,52.14,75.5,85.74,51.39,263.1,215.6
6326,43.52,42.52,68.38,71.53,30.384,272.0,216.2
6327,56.14,51.94,65.88,71.57,27.24,268.3,216.3
6328,51.43,44.36,80.78,89.22,45.55,270.2,217.1
6329,55.89,51.82,65.35,70.87,24.05,267.3,216.1
6330,46.1,41.66,69.36,75.7,46.024,268.8,216.0
6331,53.47,52.92,74.56,77.34,27.696,267.3,217.2
6332,51.3,47.19,85.21,91.14,40.91,268.2,214.7
6333,50.85,46.04,64.98,71.57,44.829,268.1,214.5
6334,56.79,52.59,85.08,90.94,34.98,267.9,214.5
6335,55.97,51.86,65.39,70.91,25.77,269.6,214.9
6336,50.12,42.15,66.53,75.95,53.31,267.1,215.9
6337,59.17,52.02,70.71,79.27,42.82,265.9,216.8
