TEI,TEO,TCI,TCO,Heat,FWC,FWE
56.26,47.68,74.93,85,61.28,267.7,215.3
49.01,47.43,85.16,88.85,32.27,268,214.4
45.82,41.13,71.2,77.59,40,266.9,214
52,47.84,85.37,91.43,44.54,267.9,214.3
55.77,47.02,70.38,80.5,53.96,266.3,216.4
51.34,48.95,86.76,91.26,40.644,272.4,215.9
51.88,44.98,80.33,88.48,37.46,267.9,216.5
61.05,51.86,75.75,86.43,59.04,265,217
55.56,46.86,70.3,80.37,54.23,266.2,216
55.56,48.5,85.45,94.21,54.83,265.5,215.4
43.57,42.52,68.21,71.36,28.652,270.2,215.4
43.24,42.36,61.25,64.32,30.79,271.2,216
49.87,45.96,75.62,81.35,37.77,268.8,217
60.64,52.39,85.62,95.28,52.76,265.8,215.3
43.65,42.11,80.82,84.59,37.836,270.7,215.2
49.83,42.19,79.96,89.09,54.02,267.1,214.8
50.81,44.65,66.33,73.78,33.04,266.5,215.6
57.49,52.92,70.3,76.44,29.19,264.1,216.6
46.31,42.73,67.72,73.08,38.904,272.4,214
43.16,41.91,62.15,65.55,33.6054,272.3,214.1
43.85,42.6,68.99,72.43,33.805,270.8,215.4
51.3,47.27,85.29,91.1,38.07,267.7,214.8
59.45,52.55,70.34,78.65,43.61,265.9,214.8
45.69,41.87,61.38,66.9,33.477,269.3,216.1
55.07,47.8,85.04,93.88,51.85,265.6,215.2
55.52,47.02,71,80.99,55.37,265.5,216.6
56.34,47.43,75.34,85.7,62.75,266.6,213.9
50.12,43.01,75.62,83.69,30.23,267.9,214.6
59.82,52.47,78.57,86.23,12.85,275.4,216.1
50.49,46.37,76.07,82.01,42.434,270,214.7
55.07,47.93,68.95,76.52,15.59,273.4,214.8
46.23,41.82,63.14,69.24,40.504,269.3,213.3
62.24,54.48,85.53,94.46,36.93,263.9,215.5
43.57,42.07,71.69,75.42,36.69,269.8,215.8
47.09,42.15,65.22,71.94,46.216,268.1,214
56.34,47.76,71.12,81.07,57.75,268.8,215.5
53.68,52.39,85.12,88.44,26.98,269.5,215.6
56.14,51.73,76.24,82.34,36.9,267.3,215.3
52.78,44.85,70.79,79.92,53.94,273.8,214.8
49.01,47.11,66.7,70.5,27.977,271.1,215.4
48.23,47.27,75.54,78.65,27.863,267.2,216.3
49.71,43.79,65.96,73.04,28.49,267.6,214.8
62.2,54.64,85.33,93.97,33.63,265.3,215.8
50.69,46.66,75.01,80.78,37.46,268.4,214.3
45.53,41.13,69.16,75.34,43.876,269.6,213.5
48.19,46.86,64.98,68.29,25.125,269.4,216.6
53.68,48.7,78.86,85.78,52.415,268.9,215.4
61.66,61.64,59.98,60.31,1.682E-45,3.868E-45,3.097E-45
52.2,42.93,71.2,81.76,60.43,268.7,215.1
43.48,42.48,69.85,73.08,34.1571,270.8,213.8
48.44,43.3,68.5,75.13,35.67,268.9,215.6
50.98,43.54,81.15,90.12,56.66,270.5,216.1
56.01,51.9,65.43,71.28,38.436,269.1,214.6
47.17,43.01,81.03,87.05,45.214,270.5,214.2
43.89,42.56,79.19,82.75,36.88,271.4,214.5
43.73,42.44,63.71,67.11,30.833,269.3,214
49.91,45.88,75.75,81.56,38.36,268.8,215.5
50.77,42.64,67.35,76.81,52.74,268.9,215.5
55.6,47.19,70.06,79.72,47.19,265.9,215.8
46.88,42.6,80.17,86.43,47.31,268.5,216.4
53.68,52.31,62.48,65.63,18.58,270.3,214.9
43.2,41.87,71.2,74.68,34.095,272.4,214.5
55.93,47.39,71.16,81.15,57.52,266.2,215.1
53.23,48.21,80.78,87.54,45.75,269.4,214.8
56.14,51.9,65.8,71.61,30.05,267.4,216.3
53.47,53.49,63.59,65.55,14.36,268,216.2
53.97,52.76,85.16,88.48,28.45,268.2,216.6
56.38,52.02,66.21,72.31,40.037,267.4,213.5
60.6,52.43,85.66,95.36,57.1,266.4,215.9
50.03,46.04,75.79,81.68,40.89,267.6,216.7
45.69,41.33,69.4,75.5,41.417,270.2,214.6
50.36,46.45,74.85,80.66,42.209,268.5,215.3
53.27,52.51,75.13,77.87,20.23,267.7,216
53.8,51.9,64.53,68.25,23.51,269,215.5
46.43,41.78,71.12,77.38,39.33,270.5,214.4
55.93,51.86,65.31,70.87,25.04,267.4,216.9
51.22,42.4,69.61,79.76,56.5,266.9,214.7
61.17,61.07,59.61,59.94,1.682E-45,3.868E-45,3.097E-45
55.11,53.45,66.25,70.18,39.2291,267.8,214.4
45.82,41.46,69.61,75.58,36.858,269.8,213.9
51.59,44.69,80.54,88.89,45.48,267.3,216
48.36,47.48,74.97,77.96,27.093,269.1,214.8
48.81,47.15,84.63,88.4,32.65,269.7,216.6
57.04,52.72,85.45,91.47,37.81,269.6,215.8
48.48,43.09,75.83,82.87,43.94,268.5,215.3
50.03,46,75.75,81.68,42.47,269.2,216.7
48.44,43.3,61.87,68.25,27.21,269.2,214.7
56.95,52.63,85.33,91.3,34.23,268.8,217.1
48.97,47.48,66.25,69.64,23.17,268.5,215.7
49.95,42.32,80.09,89.3,56.47,267.3,215.5
56.55,52.55,85,90.98,46.25,268.6,215.2
54.37,51.69,63.79,68.13,24.37,270.2,214.8
47.17,42.03,66.08,73,45.231,267.6,216.1
49.13,47.72,85.08,88.68,35.113,269.9,214.6
56.83,48.09,75.87,86.1,58.89,267.2,217.2
48.4,47.39,75.83,78.82,23.48,270.3,215.4
60.52,52.47,85.45,94.95,51.95,265.3,215.5
49.87,43.87,66.13,73.25,26.71,267.8,215.6
60.64,52.43,85.62,95.32,58.61,266.6,214.1
52.9,52.22,75.22,77.96,22.9,267.2,215.3
46.19,41.25,71.28,78,47.559,270.3,214.9
43.69,42.19,80.29,83.93,34.305,270.4,214.7
50.12,46.21,75.83,81.81,49.436,267.9,213.8
42.99,41.95,61.17,64.28,27.821,270.5,213.9
53.11,52.39,75.09,77.92,24.16,266.4,216.1
57.69,52.43,73.05,79.8,37.48,269.2,215.1
57.9,51.69,69.11,77.06,50.493,266.6,216.1
45.69,42.64,68.01,72.88,35.38,273,215.4
53.19,52.47,75.13,77.92,23.76,267.9,214.7
46.23,43.54,58.1,62.52,26.47,268.3,214.6
49.91,42.73,77.63,85.94,36.84,266.8,214
56.79,52.55,85.12,91.1,37.2,267.2,215.3
56.34,47.68,71.2,81.19,55.72,268.2,215.6
50.73,46.7,75.01,80.74,32.89,267.2,216.6
55.85,52.88,82.46,87.41,37.51,268.7,216.3
43.2,42.36,60.64,63.67,30.134,269.1,214.5
49.01,47.68,76.16,79.68,34.603,269.7,214.1
48.27,47.31,75.58,78.65,26.61,269.3,217.6
48.4,47.43,75.83,78.82,24.24,269.1,215.5
46.06,43.75,82.09,86.47,36.79,269.7,215.6
51.26,47.19,85.33,91.22,40.01,268,215
49.01,47.39,85.21,88.89,29.54,267.3,216.4
48.15,46.9,64.69,67.92,25.778,269.9,214.3
51.43,46.66,66.17,72.31,32.98,274.7,215.8
49.22,47.84,84.92,88.4,31.08,269.2,214.8
60.27,52.22,85.37,94.83,52.45,267,215.6
53.23,52.51,74.72,77.59,26.686,267.4,214.9
43.65,42.07,80.78,84.59,38.373,272,216.2
48.64,42.64,68.09,75.79,48.258,266.8,215.5
62.03,53.53,75.5,85.41,51.2,264,215.8
46.43,42.19,80.21,86.43,48.723,268.7,214.7
60.43,52.43,85.41,94.95,55.35,265.3,215.2
59.82,53.04,78.37,85.74,12.66,267.4,214.7
56.79,48.21,75.83,85.94,58.18,265.1,215.9
48.97,47.48,66.25,69.64,24.59,271.1,215.4
56.09,47.27,75.22,85.41,56.61,266.2,215
49.17,41.99,78.49,86.96,41.86,267.6,215.8
46.14,42.56,62.44,67.47,23.17,270.9,215.9
56.14,47.68,71.12,81.03,54.56,266.1,216.5
54.25,48.46,79.31,86.92,53.329,269,216
51.3,47.23,85.33,91.14,38.03,269.8,215.4
54.83,49.11,65.22,71.73,18.58,274.3,215
46.64,42.52,80.13,86.15,44.77,269,214.7
56.67,49.44,85.25,93.93,46.78,266.3,215.9
53.06,52.39,75.38,78.16,23.73,266.2,216.2
45.65,41.33,69.48,75.54,39.824,269.5,215.3
46.14,42.36,61.17,66.57,31.828,269.5,214
59.21,52.14,76.2,83.53,6.74,275.4,217.5
50.85,43.09,66.74,75.79,48.13,268.4,215.1
51.43,47.31,73.58,79.27,30.46,268.9,216.2
54.54,52.47,84.18,88.32,35.56,269.5,214.2
52.66,51.94,75.13,77.96,24.55,265.5,214.2
54.21,47.88,68.7,76.77,53.153,267.7,215.7
61.57,61.56,60.02,60.35,1.682E-45,3.868E-45,3.097E-45
52.98,47.93,75.3,81.93,36.95,267.4,215.6
53.31,51.82,62.48,65.71,17.66,269.8,215.1
43.65,42.36,62.4,65.8,30.725,269.1,214.1
47.5,42.52,65.14,71.69,36.71,268.6,216.3
48.32,47.35,75.79,78.82,27.18,271.3,214.6
61.79,54.39,84.88,93.15,24.44,266.2,216.6
60.48,52.27,85.62,95.32,56.47,265.8,214.9
46.39,42.44,80.78,86.84,51.961,269.9,215.1
56.91,52.02,75.62,82.09,33.88,266.6,216.6
45.98,41.42,70.92,77.18,41.32,270.3,214.9
48.97,47.68,65.76,68.99,23.81,269.6,215.5
52,47.76,86.11,92.21,43.27,269.1,215.7
48.52,46.94,85.45,89.18,34.57,269.3,214.4
55.64,48.58,85.41,94.17,54.69,267.5,217.4
50.73,42.64,67.27,76.61,49.95,269.4,215.5
52.16,42.89,70.14,80.78,58.33,265.2,215.1
48.23,46.9,65.02,68.29,23.93,270.1,216.4
59.04,52.06,70.3,78.73,45.25,265.3,214.7
55.73,49.48,76.93,85.12,56.856,265.7,216.8
49.01,47.43,85.78,89.38,30.59,270.9,214.3
56.79,52.51,85.21,91.14,35.91,268.9,215.1
55.32,48.17,85.37,94.13,57.03,270.1,216.1
60.6,52.39,85.66,95.36,53.23,266.5,217.6
51.26,46.08,65.72,72.43,37.85,268.8,215.3
50.08,46,75.17,81.23,47.326,269.3,215.4
56.5,52.1,66,72.14,36.17,265.6,216.1
53.68,52.35,62.4,65.55,18.96,270.9,217.4
56.01,51.9,65.35,70.95,27.36,268.4,215.6
43.28,42.11,69.48,72.8,31.712,270.5,214.7
46.27,41.66,70.96,77.26,41.841,270.9,215.2
55.97,51.94,65.31,70.87,28.83,267.3,214
48.19,47.11,75.3,78.57,30.731,267.3,215.6
55.93,47.39,77.18,86.88,45.67,266.2,215.5
46.23,41.87,80.17,86.35,43.04,268.7,214.9
61.13,52.31,75.42,85.65,53.13,263.3,215.5
48.32,47.35,75.79,78.78,25.04,269.4,213.9
50.12,42.15,66.49,75.91,53.66,267.1,215.6
49.01,41.74,63.71,72.39,49.537,267.9,214.4
49.01,47.48,66.25,69.64,24.24,270.5,213
52.2,52.92,59.53,60.88,12.92,270.5,215.6
43.52,42.52,68.3,71.45,29.607,269.1,215
47.41,42.48,65.84,72.39,35.89,266.1,216
43.4,41.99,71.2,74.76,32.045,268.5,215.9
59.04,51.86,70.55,79.1,42.22,265.7,216.1
43.65,42.44,69.07,72.55,37.0859,269.7,213.5
59.37,51.86,71.53,80.37,42.88,266.4,216.8
60.07,52.88,71.65,80.17,41.53,267.3,216.9
47.7,42.68,66,72.63,36.64,265.8,215.5
50.16,42.19,66.53,75.95,53.1,267.2,216.1
46.64,42.6,80.29,86.31,46.871,270.1,216.3
56.75,52.68,75.83,81.31,22.8,265.6,214.2
48.19,47.19,75.62,78.65,25.03,268.9,214.2
48.6,47.43,64.61,67.72,22.79,270,216
59.25,52.1,70.79,79.27,42.7,265.3,214
53.06,52.63,76.98,79.72,31.134,267.2,214
48.48,46.82,66.33,69.85,24.46,271.1,215.1
49.01,47.48,85.74,89.42,34.14,270.4,215.7
60.35,52.18,85.62,95.32,58.2,266.8,215.5
55.81,51.9,81.89,87.7,41.91,268.8,215.9
59.25,52.1,70.75,79.27,38.87,264.5,217.2
56.22,51.86,66.25,72.06,28.42,269.7,215.9
56.26,51.82,66.21,72.06,26.81,269.7,216.6
56.26,49.36,84.55,92.82,43.98,267.5,214.8
51.18,47.27,81.89,87.74,43.71,269.1,216
54.87,48.99,78.12,86.06,64.926,267.4,213.3
45.9,41.21,71.2,77.59,38.58,266.7,215.2
53.15,52.43,75.42,78.2,22.96,267.3,216
51.67,45.06,76.24,83.85,30.12,271.1,215.8
50.24,42.56,66.33,75.46,45.43,264.5,217.5
54.42,51.98,85.9,90.53,41.716,269,216.3
43.61,41.99,65.63,69.32,30.432,267.8,215.3
55.52,46.86,70.3,80.33,54.69,266.6,215.8
48.64,43.42,73.21,80.37,53.8756,269.3,216.2
56.22,51.86,66.25,72.06,27.66,268.8,215.9
55.52,46.86,70.22,80.21,55.06,267,214.9
43.52,42.52,68.25,71.36,28.607,270.1,214.7
59.86,52.47,78.9,86.6,10.18,275.4,218.3
51.67,44.77,80.54,88.85,49.6,270.3,214.4
46.35,41.7,63.46,69.81,39.416,267.1,214.5
56.38,49.81,71.08,78.12,11.68,275.4,216.9
59.25,52.1,70.79,79.35,44.74,266.8,216.2
56.01,51.9,65.27,70.95,29.76,267.8,215.9
55.32,48.25,85.33,94.05,54.47,266.7,215.5
51.8,45.06,80.37,88.44,43.95,270.8,215.7
49.17,47.8,84.71,88.15,29.9,269.8,214.5
57.45,51,77.34,85.61,54.021,264.3,215
50.36,46.41,74.89,80.7,40.859,268.3,215.2
57.04,52.39,76.36,82.62,34.68,267,215.9
61.13,52.22,75.5,85.78,52.25,263.3,215.3
58.92,53.29,77.39,85,54.907,265.9,216.2
57.69,50.63,75.83,84.67,53.804,264.6,217.6
62.15,54.8,85.86,94.62,47.54,267.1,215.5
58.84,52.1,85.08,92.7,22.26,267.7,215.9
60.56,52.39,75.87,85.57,53.28,265.5,217.5
50.16,42.89,79.27,88.07,53.8,268.7,215.6
53.64,52.22,85.12,88.48,23.35,267.1,215.9
47.17,41.82,66.49,73.62,49.328,269,215.1
46.68,42.68,79.88,85.82,45.78,269.9,215.1
60.93,53.45,85.57,94.54,51.26,267.5,216.3
50.81,44.28,71.45,78.82,17.82,268.5,217.7
51.8,43.3,70.92,80.5,53.88,274.6,215.5
57.49,52.39,72.27,78.78,27.62,263.3,214.8
51.63,42.36,70.71,81.35,58.9,266.7,216.2
52.61,46.37,67.56,75.7,61.432,269.6,215.5
52.25,46.98,68.87,75.75,48.209,275.3,215.4
51.39,47.15,85.78,91.88,44.09,268.9,214.7
48.15,46.86,64.65,67.88,25.571,271,213.2
48.52,46.86,86.23,90.04,33.896,268.2,215.8
49.91,42.44,79.56,88.44,50.76,267.6,214.4
46.39,42.11,80.17,86.27,41.72,269,215.9
50.08,46.04,75.17,81.19,46.334,269,215.9
51.26,46.08,65.72,72.39,35.39,269.3,216.6
50.98,43.83,80.74,89.38,52.53,268.2,214.1
55.77,47.76,70.18,79.39,45.02,267.9,215.9
59.33,51.82,71.53,80.37,44.17,267.2,216.6
56.34,52.06,66.25,72.1,32.85,269.5,215.5
45.53,41.13,69.2,75.38,41.94,269.6,215.6
55.36,48.25,85.33,94.05,50.82,265.4,216.1
49.83,44.2,68.25,75.54,46.183,269.1,215.7
55.97,51.9,65.31,70.91,28.55,267.9,215.2
49.91,44.16,68.38,75.83,47.809,268.1,215.5
49.01,47.6,74.64,78.2,33.549,270.3,214.8
55.23,56.11,62.28,63.63,18.11,271.1,216.2
60.23,52.27,85.33,94.74,50.88,265.4,216
46.31,42.4,79.96,85.94,49.509,269.3,215.1
43.77,42.28,80.09,83.81,37.324,269.7,214.5
61.38,52.35,75.71,86.15,55.89,263.8,215.1
60.68,52.59,75.87,85.49,56.57,267.9,217.2
47.46,42.48,65.84,72.47,37.43,266.1,216.3
44.3,42.44,72.39,76.4,37.047,270,214.8
49.17,42.52,68.42,76.03,24.63,267.5,215.9
57.57,52.31,72.76,79.47,28.83,263.3,216.3
59.41,51.9,71.53,80.41,47.03,267.5,216
51.3,47.23,85.25,91.1,39.16,268.1,214.3
61.62,53.66,85.66,95.11,53.37,266.4,216.3
51.63,46.78,66.25,72.43,28.18,271.8,217.1
56.95,52.68,85.33,91.3,38.9,270.4,215
48.44,47.43,75.83,78.82,23.23,270,215.8
46.55,40.92,73.99,81.44,52.792,268.1,214.5
56.87,52.39,76.2,82.26,31.24,265.9,215.6
54.95,47.15,69.85,79.02,52.27,269.7,215.9
49.01,47.43,85.12,88.81,31.83,267.7,214.9
51.3,46.12,65.72,72.43,37.65,270.4,217
51.02,44.12,74.15,81.81,19.85,268.4,215.7
53.88,52.06,64.61,68.33,26.543,270,215.6
49.46,42.07,79.31,88.03,47.54,268.6,214.8
55.81,47.11,70.38,80.45,57.18,267.2,215
60.97,52.02,75.62,86.06,61.02,265.1,214.7
53.76,52.39,85.9,89.34,30.01,270.1,214.6
60.48,52.39,85.49,95.07,54.03,265.4,215.5
53.02,47.02,68.34,76.03,48.995,267,215
48.48,47.07,85.86,89.46,35.299,271,215.4
43.65,42.11,80.82,84.59,37.09,270.6,216.5
55.93,51.86,65.39,70.95,25.78,267.8,216.5
53.52,52.22,85.08,88.4,27.67,270,214.6
43.4,42.07,71.12,74.6,33.432,270.9,214.3
50.94,46.21,64.77,71.24,43.145,269.7,215.4
49.99,42.85,78.98,87.66,51.77,268.6,216.3
43.65,42.44,69.07,72.51,35.387,269.6,213.5
53.88,52.02,64.57,68.29,25.16,269.6,215.4
51.3,46.04,66.29,73.53,56.189,268.3,214.9
55.93,48.09,69.32,78.53,50.11,267.1,215.2
49.01,47.48,85.33,89.01,34.31,270.3,215.3
49.38,42.56,68.25,76.03,26.16,268.4,216.5
55.32,48.29,85.33,94.01,52.16,266.8,217.1
51.3,47.27,85.33,91.14,37.73,267.5,215
47.29,42.4,65.1,71.65,41.829,269.8,214.9
56.3,51.94,66.25,72.1,29.42,269.1,216
53.11,48.13,73.86,80.41,43.24,273.7,214.7
49.95,42.03,66.37,75.7,51.31,265.9,214.8
55.11,52.18,73.05,77.92,34.96,268.4,216.8
50.44,46.33,75.3,81.19,39.46,268,214.2
53.88,52.63,85.21,88.48,26.44,270.3,216.8
64.2,56.03,85.45,94.25,20.95,265.4,215.6
62.2,54.6,85.41,94.25,40.44,265.2,215.6
43.57,41.87,81.11,85.16,42.793,269.7,216.4
52.74,51.86,76.03,79.02,26.12,267.5,215.5
55.11,51.57,87.13,92.45,34.532,269.4,216.1
44.18,42.73,80.13,83.85,38.922,271.3,215.6
56.59,52.27,75.62,81.64,34.11,265.6,216
50.08,42.15,66.04,75.3,51.51,268.8,215.2
50.4,46.33,75.3,81.19,39.38,267.6,215.4
43.77,42.23,65.63,69.36,33.886,267.7,216.5
51.18,44.32,66.25,74.52,47.94,270.7,215.8
60.19,52.22,85.33,94.83,55.7,266.6,215.9
48.07,47.15,75.54,78.65,29.572,268.6,216.8
53.47,52.1,62.48,65.67,19.18,268.7,215.5
43.4,41.99,71.28,74.84,32.725,269.4,215.6
55.93,51.86,65.39,70.91,25.68,268.5,215.4
61.09,51.82,75.75,86.43,57.88,264.8,216
46.55,42.6,80.09,85.98,43.21,268.1,215.9
50.32,47.48,64.86,69.44,28.91,269.5,214.2
53.84,51.94,64.57,68.29,23.54,268.6,215.1
52.08,47.84,86.15,92.21,42.05,270.1,216.3
48.52,47.27,66,69.19,24.075,271.3,215.9
50.89,42.6,67.68,77.3,51.73,267.6,215.9
43.03,42.11,60.76,63.79,27.916,270.4,215.1
51.39,46.33,87.5,94.54,53.888,267.3,214.5
48.36,47.39,75.83,78.82,24.44,270.9,216.8
57.4,51.65,68.5,75.91,44.719,266.3,215.1
43.03,42.15,61.66,64.77,32.3355,270.1,214.9
48.85,47.23,85.21,88.89,30.88,269.3,215.8
60.15,53.78,75.71,83.77,51.02,266.1,214.8
51.3,46.08,65.76,72.39,32.08,268.5,216.3
55.28,46.78,70.71,80.62,55.15,266.2,215.4
47,43.01,80.09,85.94,42.7,269.2,214.3
49.75,42.36,79.35,88.15,49.95,268.3,215.1
57.08,51.86,86.68,93.88,51.13,263.9,215
43.57,41.99,80.74,84.55,39.077,272.9,215.8
49.17,47.68,85.33,88.97,33.57,269.6,215.3
47.95,43.3,62.03,68.21,32.41,268,215.9
60.07,52.59,85.49,94.5,51.3,266.9,216.7
53.97,52.76,85.25,88.52,27.53,269.4,216.3
59.25,52.1,70.79,79.35,44.15,265.5,215.4
46.35,42.07,80.21,86.35,42.15,268.2,216.5
48.44,47.56,75.42,78.45,28.986,270.8,216
45.9,41.21,71.2,77.63,41.83,268.1,214.9
55.6,47.72,70.1,79.27,49.36,269.9,216.3
60.6,52.35,75.91,85.57,49.05,265.1,217.2
46.88,43.05,80.21,85.98,46.06,271.6,215
50.16,42.19,66.53,75.91,52.01,267.4,216
50.77,44.65,66.45,73.86,36.12,267.9,214
43.89,42.64,68.95,72.39,35.38,271.6,213
45.61,41.21,69.32,75.5,45.433,270.8,213
50.65,44.45,66.21,73.66,32.67,266.6,214.9
48.19,46.86,65.02,68.25,23.39,270.3,214.4
46.43,41.82,71.16,77.38,39.43,270.9,214.4
56.01,48.7,85.21,94.09,55.95,266.8,213.6
63.67,55.05,75.99,85.98,52.7,266.8,217.1
56.26,51.86,66.21,72.06,28.87,269.8,215.9
50.69,46.7,74.97,80.74,37.82,267.9,214.9
51.18,46.41,64.57,70.83,33.78,270.1,215.8
51.22,46.33,64.94,71.28,34.15,270,214.7
43.89,42.4,80.13,83.89,39.422,270.8,214.7
43.65,42.44,70.87,74.35,37.406,271.7,215
53.68,52.31,62.48,65.59,16.63,270.9,216.2
59.33,51.16,77.59,87.29,58.33,267.2,215.8
51.96,47.72,86.15,92.21,43.52,271,215.6
51.92,43.01,70.63,81.11,57.76,263.6,217.2
46.19,42.4,61.21,66.61,30.02,268.9,215.6
49.01,47.43,85.12,88.85,35.18,269.9,213.9
51.3,47.19,85.25,91.14,40.24,269.3,214.6
47.37,41.66,67.11,74.52,46.089,267,215.7
48.52,46.94,85,88.73,35.17,271.9,215.9
60.48,52.47,85.49,94.99,52.79,265.8,216.3
56.75,51,76.16,83.53,42.945,266.7,215.7
53.64,51.98,62.93,66.41,21.09,269.2,216.6
45.9,41.21,71.2,77.63,42.709,269,214.8
50.28,42.73,66.33,75.42,51.27,266.9,217.3
52.57,51.65,76.16,79.02,20.78,269,215.2
46.88,42.03,64.86,71.41,41.471,268.1,214.9
65.92,58.98,84.43,91.8,4.74,266.2,215.7
48.85,43.09,74.68,82.05,44.1,268.5,216.3
56.91,52.47,75.58,81.72,35.04,265.7,216.1
56.26,51.86,66.25,72.1,27.8,269.7,217
60.56,52.06,76.85,86.76,55.05,266.6,215.8
43.69,42.11,80.82,84.63,40.303,272.3,212.8
49.22,47.8,84.96,88.44,29.99,270.4,215.5
50.94,46.21,64.45,70.63,32.2,270.6,215.9
56.83,50.51,78.37,86.68,61.007,267.9,217.4
62.28,55.05,84.1,91.3,-2.47,275.4,216.8
50.69,45.76,67.56,74.23,50.374,275.4,215.4
56.87,52.55,85.21,91.14,34.23,269.6,216.2
50.98,46.33,64.45,70.67,35.26,269.2,215.8
48.85,47.6,65.76,68.99,23.9,268.2,216.7
60.93,51.98,75.62,85.98,55.2,264.2,215.6
57.2,52.02,68.42,75.42,48.773,267,213.9
51.18,46.98,86.15,92.25,45.7,270.9,216.3
52.12,48.29,82.67,88.32,39.31,271.6,217.2
56.01,51.94,65.35,70.91,26.74,268.5,216
46.6,42.6,79.88,85.82,42.96,268.2,216.7
56.83,52.55,85.16,91.1,34.67,267.4,215.1
51.3,46.45,65.02,71.36,34.27,268.3,214.3
49.05,47.52,85.74,89.34,31.65,271.4,215.3
57.16,52.84,85.41,91.39,34.73,268.2,216.1
54.13,47.19,83.2,91.43,41.38,267.7,214.8
56.67,48.05,75.91,86.02,60.48,268.2,216.5
46.06,41.82,80.13,86.15,42.04,269.4,213.9
45.86,40.88,70.87,77.75,51.85,270.5,215.9
43.44,42.03,71.24,74.76,30.573,268.6,215.9
44.26,42.19,78.7,83.12,45.5583,269.5,216.3
51.88,43.3,69.61,79.64,59.86,266.2,213.8
48.93,47.6,65.76,69.03,23.17,269.1,217
56.05,48.7,85.21,94.09,52.13,267.1,215.7
51.55,47.93,84.96,90.69,49.414,270.5,215.7
49.54,41.87,72.64,81.85,59.351,268.9,214.1
52.53,47.8,80.46,87.01,45,269.9,217.1
48.44,47.56,75.05,78.12,30.36,268.4,214
43.28,41.78,71.65,75.42,39.323,270.1,214.2
54.83,51.04,62.97,68.01,18.96,274.9,216.8
52.33,47.68,80.62,87.05,45.95,270.2,214
55.64,47.23,70.06,79.8,49.87,265.6,215.8
47.29,42.4,65.1,71.69,42.539,267.8,213.9
57,47.97,76.2,86.64,60.37,268.1,216.4
46.68,42.64,80.33,86.27,43.13,268.9,215.8
50.24,42.28,66.58,76.03,54.24,266.9,216.1
51.55,44.65,80.62,88.97,48.95,269.7,215.5
48.11,46.86,64.77,67.92,23.383,271.2,213.9
50.69,46.7,74.97,80.7,36.07,268.3,215.4
46.55,41.62,81.77,88.6,54.291,272.1,214.8
51.71,47.68,85.74,91.59,41.7,270.6,215.3
47.91,47.11,74.76,77.75,29.509,268.1,214.2
49.09,47.72,84.59,88.07,31.15,269.7,215.2
54.01,52.02,65.59,69.4,25.108,271.5,216.3
48.27,47.35,75.46,78.53,27.378,267,216.5
54.13,52.84,85.25,88.6,29.21,270.5,215.2
56.95,52.76,85.21,91.1,37.16,267.5,213.5
47.99,47.07,75.58,78.65,29.913,269.7,213.4
49.13,47.64,85,88.56,29.67,267.9,215
50.73,42.6,67.35,76.77,52.81,269.1,214.6
46.84,41.91,65.02,71.61,38.492,267.2,216
56.26,47.19,75.83,86.43,64.19,266.5,215.7
56.95,52.68,75.46,81.35,31.84,268.6,217.5
44.63,42.23,67.27,71.57,33.252,271,213.3
46.39,42.15,80.21,86.43,47.292,267.7,215.3
48.72,47.6,84.76,88.15,35.304,269.3,215.5
53.47,52.1,62.56,65.67,16.87,270.6,215.4
54.29,52.18,65.39,69.32,24.47,267.9,215.5
52.7,51.98,75.09,77.87,22.9,266.8,215.7
54.25,52.1,65.39,69.32,22.72,267.9,216.3
44.06,42.15,81.23,85.41,42.517,271,215.4
53.19,52.31,77.22,80.21,25.311,266.4,216.2
46.55,42.64,80.09,85.9,42.53,269.5,215.9
49.01,47.43,85.78,89.38,30.31,270.9,214.9
63.79,60.99,68.87,72.92,7.91,269.7,216.1
58.43,51.41,69.97,78.32,41.49,266.2,215
43.97,42.48,80.13,83.85,37.57,270.6,214.9
51.47,42.44,69.97,80.37,57.04,266.7,216.2
49.75,43.01,67.6,75.87,47.957,266.6,214.9
61.7,53.78,85.66,95.07,50.81,265.5,217
47.13,43.01,81.07,87.05,42.52,269.5,215.9
60.64,52.43,85.74,95.36,52.51,267.1,216.6
49.01,41.74,63.83,72.47,48.29,269.2,215.3
47.41,42.93,75.34,81.68,46.65,271.4,216.4
51.59,47.35,85.78,91.84,41.47,268,214.9
56.95,52.59,75.87,81.93,34.66,266.9,217
49.95,45.96,75.67,81.48,40.89,269.1,214.4
53.97,52.8,85.16,88.4,26.52,268,216.4
55.44,46.78,70.22,80.25,55.32,266.3,215.1
56.87,52.43,81.03,87.21,39.66,268.2,215.3
46.72,42.56,80.17,86.35,50.947,268.1,212.6
56.14,51.73,66.04,71.98,30.58,268.3,216.1
43.28,42.07,69.4,72.76,32.462,271.5,214.9
44.1,42.4,70.3,74.11,35.306,271.9,214.6
50.61,45.88,76.53,83.12,47.664,270,216.1
51.51,47.23,85.7,91.84,42.64,267.4,215.1
53.02,48.01,87.79,94.62,46.49,268.4,216.3
54.74,47.84,83.61,91.84,41.99,267.2,214.8
55.93,48.79,85.45,94.13,47.18,265.9,217.2
48.11,46.86,64.73,67.92,23.58,270,215.6
46.72,41.7,83.08,90.12,52.64,265.7,215.4
51.47,42.48,69.93,80.37,62.59,266.2,214
